date,cash,positions,total
2018-11-26,17557.745627627082,179254.07883380097,196811.82446142804
2018-11-27,17557.745627627082,184197.82296959005,201755.56859721715
2018-11-28,17557.745627627082,187454.34559611164,205012.09122373874
2018-11-29,17557.745627627082,188879.3785825609,206437.124210188
2018-11-30,17557.745627627082,189679.70020267434,207237.44583030144
2018-12-03,17557.745627627082,198886.71477496135,216444.46040258842
2018-12-04,17557.745627627082,186471.841939647,204029.5875672741
2018-12-06,17557.745627627082,187155.8085882098,204713.55421583686
2018-12-07,17557.745627627082,178218.52626430715,195776.27189193422
2018-12-10,17557.745627627082,181206.31482030818,198764.06044793525
2018-12-11,17557.745627627082,181472.31598233807,199030.06160996517
2018-12-12,17557.745627627082,184405.49945899897,201963.24508662603
2018-12-13,17557.745627627082,183045.22500585255,200602.97063347965
2018-12-14,17557.745627627082,181225.2182275276,198782.9638551547
2018-12-17,17557.745627627082,174932.6163747393,192490.3620023664
2018-12-18,17557.745627627082,177324.85011214868,194882.59573977574
2018-12-19,17557.745627627082,171947.179368992,189504.92499661905
2018-12-20,17557.745627627082,170571.2254386157,188128.97106624278
2018-12-21,17557.745627627082,165524.80461745374,183082.55024508084
2018-12-24,17557.745627627082,162124.12934782356,179681.87497545063
2018-12-26,17557.745627627082,171565.47324896877,189123.21887659584
2018-12-27,17557.745627627082,171330.39320784615,188888.13883547322
2018-12-28,17557.745627627082,173265.92275078112,190823.66837840818
2018-12-31,17557.745627627082,176720.2345931959,194277.98022082297
2019-01-02,194528.7315465239,0.0,194528.7315465239
2019-01-03,194528.7315465239,0.0,194528.7315465239
2019-01-04,194528.7315465239,0.0,194528.7315465239
2019-01-07,194528.7315465239,0.0,194528.7315465239
2019-01-08,194528.7315465239,0.0,194528.7315465239
2019-01-09,194528.7315465239,0.0,194528.7315465239
2019-01-10,194528.7315465239,0.0,194528.7315465239
2019-01-11,194528.7315465239,0.0,194528.7315465239
2019-01-14,194528.7315465239,0.0,194528.7315465239
2019-01-15,194528.7315465239,0.0,194528.7315465239
2019-01-16,194528.7315465239,0.0,194528.7315465239
2019-01-17,194528.7315465239,0.0,194528.7315465239
2019-01-18,194528.7315465239,0.0,194528.7315465239
2019-01-22,194528.7315465239,0.0,194528.7315465239
2019-01-23,194528.7315465239,0.0,194528.7315465239
2019-01-24,194528.7315465239,0.0,194528.7315465239
2019-01-25,194528.7315465239,0.0,194528.7315465239
2019-01-28,194528.7315465239,0.0,194528.7315465239
2019-01-29,194528.7315465239,0.0,194528.7315465239
2019-01-30,194528.7315465239,0.0,194528.7315465239
2019-01-31,194528.7315465239,0.0,194528.7315465239
2019-02-01,194528.7315465239,0.0,194528.7315465239
2019-02-04,194528.7315465239,0.0,194528.7315465239
2019-02-05,194528.7315465239,0.0,194528.7315465239
2019-02-06,194528.7315465239,0.0,194528.7315465239
2019-02-07,194528.7315465239,0.0,194528.7315465239
2019-02-08,194528.7315465239,0.0,194528.7315465239
2019-02-11,194528.7315465239,0.0,194528.7315465239
2019-02-12,194528.7315465239,0.0,194528.7315465239
2019-02-13,194528.7315465239,0.0,194528.7315465239
2019-02-14,194528.7315465239,0.0,194528.7315465239
2019-02-15,194528.7315465239,0.0,194528.7315465239
2019-02-19,194528.7315465239,0.0,194528.7315465239
2019-02-20,194528.7315465239,0.0,194528.7315465239
2019-02-21,194528.7315465239,0.0,194528.7315465239
2019-02-22,194528.7315465239,0.0,194528.7315465239
2019-02-25,194528.7315465239,0.0,194528.7315465239
2019-02-26,194528.7315465239,0.0,194528.7315465239
2019-02-27,194528.7315465239,0.0,194528.7315465239
2019-02-28,194528.7315465239,0.0,194528.7315465239
2019-03-01,194528.7315465239,0.0,194528.7315465239
2019-03-04,194528.7315465239,0.0,194528.7315465239
2019-03-05,194528.7315465239,0.0,194528.7315465239
2019-03-06,194528.7315465239,0.0,194528.7315465239
2019-03-07,194528.7315465239,0.0,194528.7315465239
2019-03-08,194528.7315465239,0.0,194528.7315465239
2019-03-11,194528.7315465239,0.0,194528.7315465239
2019-03-12,194528.7315465239,0.0,194528.7315465239
2019-03-13,194528.7315465239,0.0,194528.7315465239
2019-03-14,194528.7315465239,0.0,194528.7315465239
2019-03-15,194528.7315465239,0.0,194528.7315465239
2019-03-18,194528.7315465239,0.0,194528.7315465239
2019-03-19,194528.7315465239,0.0,194528.7315465239
2019-03-20,194528.7315465239,0.0,194528.7315465239
2019-03-21,194528.7315465239,0.0,194528.7315465239
2019-03-22,194528.7315465239,0.0,194528.7315465239
2019-03-25,194528.7315465239,0.0,194528.7315465239
2019-03-26,194528.7315465239,0.0,194528.7315465239
2019-03-27,194528.7315465239,0.0,194528.7315465239
2019-03-28,194528.7315465239,0.0,194528.7315465239
2019-03-29,194528.7315465239,0.0,194528.7315465239
2019-04-01,26277.412754823115,168083.23555614465,194360.64831096775
2019-04-02,26277.412754823115,168514.1349397964,194791.5476946195
2019-04-03,26277.412754823115,170906.86331419388,197184.27606901698
2019-04-04,26277.412754823115,169685.5055465828,195962.9183014059
2019-04-05,26277.412754823115,170292.29471637617,196569.70747119928
2019-04-08,26277.412754823115,169944.16811154847,196221.58086637157
2019-04-09,26277.412754823115,168086.95035112163,194364.36310594474
2019-04-10,26277.412754823115,169475.68370448996,195753.09645931306
2019-04-11,26277.412754823115,169282.227843235,195559.64059805812
2019-04-12,26277.412754823115,170366.23614968237,196643.64890450548
2019-04-15,26277.412754823115,169792.3946365652,196069.8073913883
2019-04-16,26277.412754823115,169409.4244861244,195686.8372409475
2019-04-17,26277.412754823115,167435.59998255048,193713.0127373736
2019-04-18,26277.412754823115,167783.03466200738,194060.4474168305
2019-04-22,26277.412754823115,168267.5463752455,194544.9591300686
2019-04-23,26277.412754823115,169179.9499731691,195457.3627279922
2019-04-24,26277.412754823115,169914.31830819187,196191.73106301497
2019-04-25,26277.412754823115,168731.54054135198,195008.95329617508
2019-04-26,26277.412754823115,168064.10321877192,194341.51597359503
2019-04-29,26277.412754823115,167753.92827783115,194031.34103265425
2019-04-30,26277.412754823115,168500.01456773607,194777.42732255918
2019-05-01,26277.412754823115,166817.97053857893,193095.38329340203
2019-05-02,26277.412754823115,168516.2908873777,194793.7036422008
2019-05-03,26277.412754823115,168675.09488208528,194952.50763690838
2019-05-06,26277.412754823115,166827.43641558496,193104.84917040807
2019-05-07,26277.412754823115,163592.46690964221,189869.87966446532
2019-05-08,26277.412754823115,163988.93190569093,190266.34466051403
2019-05-09,26277.412754823115,163573.1959333446,189850.6086881677
2019-05-10,26277.412754823115,165036.62092376803,191314.03367859113
2019-05-13,26277.412754823115,159353.66116092386,185631.07391574697
2019-05-14,26277.412754823115,162763.38092000553,189040.79367482863
2019-05-15,26277.412754823115,163917.99040273737,190195.40315756047
2019-05-16,26277.412754823115,165820.08323814784,192097.49599297094
2019-05-17,26277.412754823115,163845.9088940009,190123.321648824
2019-05-20,26277.412754823115,160192.6695320633,186470.0822868864
2019-05-21,26277.412754823115,161768.01762199355,188045.43037681666
2019-05-22,26277.412754823115,161421.69824439808,187699.1109992212
2019-05-23,26277.412754823115,157638.34244416974,183915.75519899285
2019-05-24,26277.412754823115,158840.45966186622,185117.87241668932
2019-05-28,26277.412754823115,160646.29345573575,186923.70621055886
2019-05-29,26277.412754823115,158644.7025083444,184922.1152631675
2019-05-30,26277.412754823115,159479.56264108449,185756.9753959076
2019-05-31,26277.412754823115,157125.19559329105,183402.60834811415
2019-06-03,26277.412754823115,156913.9780430703,183191.3907978934
2019-06-04,26277.412754823115,162479.76358313556,188757.17633795866
2019-06-05,26277.412754823115,163772.61011934635,190050.02287416946
2019-06-06,26277.412754823115,167810.8197314273,194088.2324862504
2019-06-07,26277.412754823115,170210.55411012826,196487.96686495136
2019-06-10,26277.412754823115,171671.57806975185,197948.99082457495
2019-06-11,26277.412754823115,170792.3801606235,197069.7929154466
2019-06-12,26277.412754823115,170316.76862626837,196594.18138109148
2019-06-13,26277.412754823115,169344.9632871814,195622.3760420045
2019-06-14,26277.412754823115,165299.38882266227,191576.80157748537
2019-06-17,26277.412754823115,164524.39394097283,190801.80669579594
2019-06-18,26277.412754823115,168702.98103152827,194980.39378635137
2019-06-19,26277.412754823115,169574.62889597638,195852.04165079948
2019-06-20,26277.412754823115,170411.04749102035,196688.46024584345
2019-06-21,26277.412754823115,168440.88999464829,194718.3027494714
2019-06-24,26277.412754823115,169117.6237882512,195395.0365430743
2019-06-25,26277.412754823115,167390.45019230392,193667.86294712703
2019-06-26,26277.412754823115,168382.7420391056,194660.1547939287
2019-06-27,26277.412754823115,169981.0225958752,196258.4353506983
2019-06-28,26277.412754823115,169867.3694480416,196144.7822028647
2019-07-01,29610.3683814975,169645.16275607937,199255.53113757688
2019-07-02,29610.3683814975,169892.77227230588,199503.1406538034
2019-07-03,29610.3683814975,170438.91102734936,200049.27940884687
2019-07-05,29610.3683814975,170071.31930050862,199681.68768200613
2019-07-08,29610.3683814975,169644.86806099815,199255.23644249566
2019-07-09,29610.3683814975,169315.64161900856,198926.01000050607
2019-07-10,29610.3683814975,168812.16027069488,198422.52865219238
2019-07-11,29610.3683814975,169080.63419255312,198691.00257405062
2019-07-12,29610.3683814975,169992.29662497918,199602.6650064767
2019-07-15,29610.3683814975,170665.84291605293,200276.21129755044
2019-07-16,29610.3683814975,169941.29215231063,199551.66053380814
2019-07-17,29610.3683814975,169509.63523309337,199120.00361459088
2019-07-18,29610.3683814975,169475.12496347685,199085.49334497435
2019-07-19,29610.3683814975,169188.51036166435,198798.87874316185
2019-07-22,29610.3683814975,170196.719761145,199807.08814264252
2019-07-23,29610.3683814975,169814.7882084386,199425.15658993612
2019-07-24,29610.3683814975,170822.87121453037,200433.23959602788
2019-07-25,29610.3683814975,170424.3429695764,200034.7113510739
2019-07-26,29610.3683814975,170873.10356065555,200483.47194215306
2019-07-29,29610.3683814975,170796.09169335227,200406.46007484978
2019-07-30,29610.3683814975,169913.2564089792,199523.62479047672
2019-07-31,29610.3683814975,166474.99277747024,196085.36115896775
2019-08-01,29610.3683814975,165159.2645310214,194769.63291251892
2019-08-02,29610.3683814975,164216.3019530718,193826.6703345693
2019-08-05,29610.3683814975,160327.61055701957,189937.97893851707
2019-08-06,29610.3683814975,161640.8163944137,191251.1847759112
2019-08-07,29610.3683814975,161965.0181214987,191575.3865029962
2019-08-08,29610.3683814975,165071.73447580606,194682.10285730357
2019-08-09,29610.3683814975,164851.66227783664,194462.03065933415
2019-08-12,29610.3683814975,162405.2985887634,192015.6669702609
2019-08-13,29610.3683814975,165526.93763931992,195137.30602081743
2019-08-14,29610.3683814975,160947.0071386068,190557.3755201043
2019-08-15,29610.3683814975,161712.37840069545,191322.74678219296
2019-08-16,29610.3683814975,164855.44155071,194465.8099322075
2019-08-19,29610.3683814975,166711.30725986933,196321.67564136683
2019-08-20,29610.3683814975,166518.9726842289,196129.34106572642
2019-08-21,29610.3683814975,167695.97656654473,197306.34494804224
2019-08-22,29610.3683814975,167871.9648183723,197482.3331998698
2019-08-23,29610.3683814975,162431.18656378126,192041.55494527877
2019-08-26,29610.3683814975,163576.4215018299,193186.7898833274
2019-08-27,29610.3683814975,165774.98399453796,195385.35237603547
2019-08-28,29610.3683814975,166767.30672385576,196377.67510535326
2019-08-29,29610.3683814975,169719.5192320587,199329.8876135562
2019-08-30,29610.3683814975,170554.0375425057,200164.40592400322
2019-09-03,29610.3683814975,167563.1560380195,197173.524419517
2019-09-04,29610.3683814975,169807.31168947,199417.6800709675
2019-09-05,29610.3683814975,172142.65648555124,201753.02486704875
2019-09-06,29610.3683814975,173096.19212950204,202706.56051099955
2019-09-09,29610.3683814975,170450.22379626727,200060.59217776477
2019-09-10,29610.3683814975,169329.51462980302,198939.88301130052
2019-09-11,29610.3683814975,170776.8628974622,200387.23127895972
2019-09-12,29610.3683814975,171551.01330358075,201161.38168507826
2019-09-13,29610.3683814975,171277.53585427382,200887.90423577133
2019-09-16,29610.3683814975,169740.04698391183,199350.41536540934
2019-09-17,29610.3683814975,171396.89076952857,201007.25915102608
2019-09-18,29610.3683814975,172268.4682647845,201878.836646282
2019-09-19,29610.3683814975,171871.2067706047,201481.57515210222
2019-09-20,29610.3683814975,170270.51348044135,199880.88186193886
2019-09-23,29610.3683814975,170423.03434242483,200033.40272392234
2019-09-24,29610.3683814975,168548.5963958254,198158.96477732292
2019-09-25,29610.3683814975,170396.86958687095,200007.23796836846
2019-09-26,29610.3683814975,169966.690757216,199577.05913871352
2019-09-27,29610.3683814975,168444.83224483707,198055.20062633458
2019-09-30,29610.3683814975,169507.07011070324,199117.43849220074
2019-10-01,196536.17366326237,0.0,196536.17366326237
2019-10-02,196536.17366326237,0.0,196536.17366326237
2019-10-03,196536.17366326237,0.0,196536.17366326237
2019-10-04,196536.17366326237,0.0,196536.17366326237
2019-10-07,196536.17366326237,0.0,196536.17366326237
2019-10-08,196536.17366326237,0.0,196536.17366326237
2019-10-09,196536.17366326237,0.0,196536.17366326237
2019-10-10,196536.17366326237,0.0,196536.17366326237
2019-10-11,196536.17366326237,0.0,196536.17366326237
2019-10-14,196536.17366326237,0.0,196536.17366326237
2019-10-15,196536.17366326237,0.0,196536.17366326237
2019-10-16,196536.17366326237,0.0,196536.17366326237
2019-10-17,196536.17366326237,0.0,196536.17366326237
2019-10-18,196536.17366326237,0.0,196536.17366326237
2019-10-21,196536.17366326237,0.0,196536.17366326237
2019-10-22,196536.17366326237,0.0,196536.17366326237
2019-10-23,196536.17366326237,0.0,196536.17366326237
2019-10-24,196536.17366326237,0.0,196536.17366326237
2019-10-25,196536.17366326237,0.0,196536.17366326237
2019-10-28,196536.17366326237,0.0,196536.17366326237
2019-10-29,196536.17366326237,0.0,196536.17366326237
2019-10-30,196536.17366326237,0.0,196536.17366326237
2019-10-31,196536.17366326237,0.0,196536.17366326237
2019-11-01,196536.17366326237,0.0,196536.17366326237
2019-11-04,196536.17366326237,0.0,196536.17366326237
2019-11-05,196536.17366326237,0.0,196536.17366326237
2019-11-06,196536.17366326237,0.0,196536.17366326237
2019-11-07,196536.17366326237,0.0,196536.17366326237
2019-11-08,196536.17366326237,0.0,196536.17366326237
2019-11-11,196536.17366326237,0.0,196536.17366326237
2019-11-12,196536.17366326237,0.0,196536.17366326237
2019-11-13,196536.17366326237,0.0,196536.17366326237
2019-11-14,196536.17366326237,0.0,196536.17366326237
2019-11-15,196536.17366326237,0.0,196536.17366326237
2019-11-18,196536.17366326237,0.0,196536.17366326237
2019-11-19,196536.17366326237,0.0,196536.17366326237
2019-11-20,196536.17366326237,0.0,196536.17366326237
2019-11-21,196536.17366326237,0.0,196536.17366326237
2019-11-22,196536.17366326237,0.0,196536.17366326237
2019-11-25,196536.17366326237,0.0,196536.17366326237
2019-11-26,196536.17366326237,0.0,196536.17366326237
2019-11-27,196536.17366326237,0.0,196536.17366326237
2019-11-29,196536.17366326237,0.0,196536.17366326237
2019-12-02,196536.17366326237,0.0,196536.17366326237
2019-12-03,196536.17366326237,0.0,196536.17366326237
2019-12-04,196536.17366326237,0.0,196536.17366326237
2019-12-05,196536.17366326237,0.0,196536.17366326237
2019-12-06,196536.17366326237,0.0,196536.17366326237
2019-12-09,196536.17366326237,0.0,196536.17366326237
2019-12-10,196536.17366326237,0.0,196536.17366326237
2019-12-11,196536.17366326237,0.0,196536.17366326237
2019-12-12,196536.17366326237,0.0,196536.17366326237
2019-12-13,196536.17366326237,0.0,196536.17366326237
2019-12-16,196536.17366326237,0.0,196536.17366326237
2019-12-17,196536.17366326237,0.0,196536.17366326237
2019-12-18,196536.17366326237,0.0,196536.17366326237
2019-12-19,196536.17366326237,0.0,196536.17366326237
2019-12-20,196536.17366326237,0.0,196536.17366326237
2019-12-23,196536.17366326237,0.0,196536.17366326237
2019-12-24,196536.17366326237,0.0,196536.17366326237
2019-12-26,196536.17366326237,0.0,196536.17366326237
2019-12-27,196536.17366326237,0.0,196536.17366326237
2019-12-30,196536.17366326237,0.0,196536.17366326237
2019-12-31,196536.17366326237,0.0,196536.17366326237
2020-01-02,17661.58264235764,178695.89512577894,196357.4777681366
2020-01-03,17661.58264235764,178669.74696722085,196331.3296095785
2020-01-06,17661.58264235764,180125.0199151336,197786.60255749125
2020-01-07,17661.58264235764,182461.0930248405,200122.67566719814
2020-01-08,17661.58264235764,185498.5827164817,203160.16535883935
2020-01-09,17661.58264235764,186552.66529379447,204214.24793615213
2020-01-10,17661.58264235764,185663.47772068813,203325.06036304578
2020-01-13,17661.58264235764,193063.05578623817,210724.63842859582
2020-01-14,17661.58264235764,193515.0984463083,211176.68108866594
2020-01-15,17661.58264235764,191461.66044721298,209123.24308957063
2020-01-16,17661.58264235764,192428.06128614905,210089.6439285067
2020-01-17,17661.58264235764,192736.87465478413,210398.45729714178
2020-01-21,17661.58264235764,196766.31344260645,214427.8960849641
2020-01-22,17661.58264235764,199682.03543955588,217343.61808191353
2020-01-23,17661.58264235764,199966.78960306715,217628.3722454248
2020-01-24,17661.58264235764,196687.69725801662,214349.27990037427
2020-01-27,17661.58264235764,193030.5240700531,210692.10671241075
2020-01-28,17661.58264235764,196887.41628114504,214548.9989235027
2020-01-29,17661.58264235764,196857.31596709692,214518.89860945457
2020-01-30,17661.58264235764,203760.81091510924,221422.3935574669
2020-01-31,17661.58264235764,200800.08509178783,218461.66773414548
2020-02-03,17661.58264235764,216858.4256705586,234520.00831291624
2020-02-04,17661.58264235764,232299.14274515782,249960.72538751547
2020-02-05,17661.58264235764,217121.3336256001,234782.91626795774
2020-02-06,17661.58264235764,219930.81921387685,237592.4018562345
2020-02-07,17661.58264235764,220271.699649324,237933.28229168165
2020-02-10,17661.58264235764,226722.49735662132,244384.07999897897
2020-02-11,17661.58264235764,228690.32542498028,246351.90806733794
2020-02-12,17661.58264235764,229763.89865898035,247425.481301338
2020-02-13,17661.58264235764,232833.89394226848,250495.47658462613
2020-02-14,17661.58264235764,235145.25513464172,252806.83777699937
2020-02-18,17661.58264235764,242652.9677826788,260314.55042503646
2020-02-19,17661.58264235764,253249.4631328284,270911.04577518604
2020-02-20,17661.58264235764,249090.94841701718,266752.5310593748
2020-02-21,17661.58264235764,244857.3043011625,262518.88694352016
2020-02-24,17661.58264235764,229879.24297707548,247540.82561943313
2020-02-25,17661.58264235764,221156.95024341892,238818.53288577657
2020-02-26,17661.58264235764,219715.99748859543,237377.58013095308
2020-02-27,17661.58264235764,201250.1810579761,218911.76370033374
2020-02-28,17661.58264235764,203029.1703281376,220690.75297049526
2020-03-02,17661.58264235764,217065.02837268324,234726.6110150409
2020-03-03,17661.58264235764,213899.5294691181,231561.11211147576
2020-03-04,17661.58264235764,221727.28031227173,239388.86295462938
2020-03-05,17661.58264235764,214799.62622277247,232461.20886513012
2020-03-06,17661.58264235764,210802.12786368397,228463.71050604162
2020-03-09,17661.58264235764,190529.27260353556,208190.8552458932
2020-03-10,17661.58264235764,200460.39837897985,218121.9810213375
2020-03-11,17661.58264235764,195285.5556338035,212947.13827616116
2020-03-12,17661.58264235764,173987.5973552023,191649.17999755996
2020-03-13,17661.58264235764,183617.61783890068,201279.20048125833
2020-03-16,17661.58264235764,155920.98439149617,173582.56703385382
2020-03-17,17661.58264235764,160419.09444682152,178080.67708917917
2020-03-18,17661.58264235764,146899.32666747159,164560.90930982924
2020-03-19,17661.58264235764,155451.14142183634,173112.724064194
2020-03-20,17661.58264235764,152146.6545503703,169808.23719272795
2020-03-23,17661.58264235764,152668.1811124436,170329.76375480124
2020-03-24,17661.58264235764,171816.1055420335,189477.68818439115
2020-03-25,17661.58264235764,174372.61519115712,192034.19783351477
2020-03-26,17661.58264235764,179900.1222079743,197561.70485033194
2020-03-27,17661.58264235764,176107.6571967272,193769.23983908485
2020-03-30,17661.58264235764,179005.81911220652,196667.40175456417
2020-03-31,17661.58264235764,180600.57868892633,198262.16133128398
2020-04-01,187290.27235873285,0.0,187290.27235873285
2020-04-02,187290.27235873285,0.0,187290.27235873285
2020-04-03,187290.27235873285,0.0,187290.27235873285
2020-04-06,187290.27235873285,0.0,187290.27235873285
2020-04-07,187290.27235873285,0.0,187290.27235873285
2020-04-08,187290.27235873285,0.0,187290.27235873285
2020-04-09,187290.27235873285,0.0,187290.27235873285
2020-04-13,187290.27235873285,0.0,187290.27235873285
2020-04-14,187290.27235873285,0.0,187290.27235873285
2020-04-15,187290.27235873285,0.0,187290.27235873285
2020-04-16,187290.27235873285,0.0,187290.27235873285
2020-04-17,187290.27235873285,0.0,187290.27235873285
2020-04-20,187290.27235873285,0.0,187290.27235873285
2020-04-21,187290.27235873285,0.0,187290.27235873285
2020-04-22,187290.27235873285,0.0,187290.27235873285
2020-04-23,187290.27235873285,0.0,187290.27235873285
2020-04-24,187290.27235873285,0.0,187290.27235873285
2020-04-27,187290.27235873285,0.0,187290.27235873285
2020-04-28,187290.27235873285,0.0,187290.27235873285
2020-04-29,187290.27235873285,0.0,187290.27235873285
2020-04-30,187290.27235873285,0.0,187290.27235873285
2020-05-01,187290.27235873285,0.0,187290.27235873285
2020-05-04,187290.27235873285,0.0,187290.27235873285
2020-05-05,187290.27235873285,0.0,187290.27235873285
2020-05-06,187290.27235873285,0.0,187290.27235873285
2020-05-07,187290.27235873285,0.0,187290.27235873285
2020-05-08,187290.27235873285,0.0,187290.27235873285
2020-05-11,187290.27235873285,0.0,187290.27235873285
2020-05-12,187290.27235873285,0.0,187290.27235873285
2020-05-13,187290.27235873285,0.0,187290.27235873285
2020-05-14,187290.27235873285,0.0,187290.27235873285
2020-05-15,187290.27235873285,0.0,187290.27235873285
2020-05-18,187290.27235873285,0.0,187290.27235873285
2020-05-19,187290.27235873285,0.0,187290.27235873285
2020-05-20,187290.27235873285,0.0,187290.27235873285
2020-05-21,187290.27235873285,0.0,187290.27235873285
2020-05-22,187290.27235873285,0.0,187290.27235873285
2020-05-26,187290.27235873285,0.0,187290.27235873285
2020-05-27,187290.27235873285,0.0,187290.27235873285
2020-05-28,187290.27235873285,0.0,187290.27235873285
2020-05-29,187290.27235873285,0.0,187290.27235873285
2020-06-01,187290.27235873285,0.0,187290.27235873285
2020-06-02,187290.27235873285,0.0,187290.27235873285
2020-06-03,187290.27235873285,0.0,187290.27235873285
2020-06-04,187290.27235873285,0.0,187290.27235873285
2020-06-05,187290.27235873285,0.0,187290.27235873285
2020-06-08,187290.27235873285,0.0,187290.27235873285
2020-06-09,187290.27235873285,0.0,187290.27235873285
2020-06-10,187290.27235873285,0.0,187290.27235873285
2020-06-11,187290.27235873285,0.0,187290.27235873285
2020-06-12,187290.27235873285,0.0,187290.27235873285
2020-06-15,187290.27235873285,0.0,187290.27235873285
2020-06-16,187290.27235873285,0.0,187290.27235873285
2020-06-17,187290.27235873285,0.0,187290.27235873285
2020-06-18,187290.27235873285,0.0,187290.27235873285
2020-06-19,187290.27235873285,0.0,187290.27235873285
2020-06-22,187290.27235873285,0.0,187290.27235873285
2020-06-23,187290.27235873285,0.0,187290.27235873285
2020-06-24,187290.27235873285,0.0,187290.27235873285
2020-06-25,187290.27235873285,0.0,187290.27235873285
2020-06-26,187290.27235873285,0.0,187290.27235873285
2020-06-29,187290.27235873285,0.0,187290.27235873285
2020-06-30,187290.27235873285,0.0,187290.27235873285
2020-07-01,11495.448062209009,175619.20509143246,187114.65315364147
2020-07-02,11495.448062209009,179116.18116754288,190611.62922975188
2020-07-06,11495.448062209009,189863.72088361403,201359.16894582304
2020-07-07,11495.448062209009,189855.92484973633,201351.37291194533
2020-07-08,11495.448062209009,192615.16945023008,204110.6175124391
2020-07-09,11495.448062209009,196652.12614070694,208147.57420291594
2020-07-10,11495.448062209009,204944.63542308853,216440.08348529754
2020-07-13,11495.448062209009,197786.16665040673,209281.61471261573
2020-07-14,11495.448062209009,199636.36539361894,211131.81345582794
2020-07-15,11495.448062209009,199160.16660887402,210655.61467108302
2020-07-16,11495.448062209009,196733.58849185627,208229.03655406527
2020-07-17,11495.448062209009,194878.0436422398,206373.4917044488
2020-07-20,11495.448062209009,206031.08537970466,217526.53344191366
2020-07-21,11495.448062209009,200402.22056659288,211897.66862880188
2020-07-22,11495.448062209009,201429.37804432504,212924.82610653405
2020-07-23,11495.448062209009,193928.14483472728,205423.5928969363
2020-07-24,11495.448062209009,190931.9906635224,202427.4387257314
2020-07-27,11495.448062209009,198548.94492547424,210044.39298768324
2020-07-28,11495.448062209009,193794.17732846187,205289.62539067087
2020-07-29,11495.448062209009,196342.3044985832,207837.7525607922
2020-07-30,11495.448062209009,197124.1244696729,208619.57253188192
2020-07-31,11495.448062209009,197980.30387871352,209475.75194092252
2020-08-03,11495.448062209009,202299.78650304754,213795.23456525654
2020-08-04,11495.448062209009,204365.33031756984,215860.77837977884
2020-08-05,11495.448062209009,205040.66091530677,216536.10897751577
2020-08-06,11495.448062209009,207134.45013805662,218629.89820026563
2020-08-07,11495.448062209009,202739.66728060317,214235.11534281218
2020-08-10,11495.448062209009,200396.56186433078,211892.0099265398
2020-08-11,11495.448062209009,194819.0275421973,206314.4756044063
2020-08-12,11495.448062209009,206635.27234046697,218130.72040267597
2020-08-13,11495.448062209009,209912.1122250195,221407.5602872285
2020-08-14,11495.448062209009,211412.8053457978,222908.2534080068
2020-08-17,11495.448062209009,222446.13079777153,233941.57885998054
2020-08-18,11495.448062209009,226645.44998489806,238140.89804710707
2020-08-19,11495.448062209009,224711.36543063523,236206.81349284423
2020-08-20,11495.448062209009,231534.92589578748,243030.3739579965
2020-08-21,11495.448062209009,235992.55282644436,247488.00088865336
2020-08-24,11495.448062209009,235187.45268597407,246682.90074818308
2020-08-25,11495.448062209009,236394.20179607262,247889.64985828163
2020-08-26,11495.448062209009,247657.6240261984,259153.0720884074
2020-08-27,11495.448062209009,247629.9976722484,259125.4457344574
2020-08-28,11495.448062209009,249166.85342552108,260662.3014877301
2020-08-31,11495.448062209009,262032.6644129951,273528.1124752041
2020-09-01,11495.448062209009,263044.8235756685,274540.2716378775
2020-09-02,11495.448062209009,260264.35140127625,271759.79946348525
2020-09-03,11495.448062209009,240708.59742370612,252204.04548591512
2020-09-04,11495.448062209009,239039.43018491653,250534.87824712554
2020-09-08,11495.448062209009,214745.5525011032,226241.0005633122
2020-09-09,11495.448062209009,227483.57444905376,238979.02251126277
2020-09-10,11495.448062209009,223777.20423903107,235272.65230124007
2020-09-11,11495.448062209009,222378.44898083463,233873.89704304363
2020-09-14,11495.448062209009,235027.1436952483,246522.5917574573
2020-09-15,11495.448062209009,243469.0483675032,254964.4964297122
2020-09-16,11495.448062209009,236891.3188228977,248386.7668851067
2020-09-17,11495.448062209009,231330.82865821393,242826.27672042293
2020-09-18,11495.448062209009,232248.3368246308,243743.7848868398
2020-09-21,11495.448062209009,236921.13532556227,248416.58338777127
2020-09-22,11495.448062209009,235523.00191358145,247018.44997579046
2020-09-23,11495.448062209009,220980.76230204062,232476.21036424962
2020-09-24,11495.448062209009,223823.52959909313,235318.97766130214
2020-09-25,11495.448062209009,232358.58316519653,243854.03122740553
2020-09-28,11495.448062209009,237749.59688208226,249245.04494429126
2020-09-29,11495.448062209009,237974.3696018019,249469.81766401092
2020-09-30,11495.448062209009,241941.7616054394,253437.2096676484
2020-10-01,23268.741815946432,236551.9228387994,259820.66465474584
2020-10-02,23268.741815946432,226012.18084311823,249280.92265906467
2020-10-05,23268.741815946432,233153.44972790917,256422.19154385562
2020-10-06,23268.741815946432,229756.91337852244,253025.65519446888
2020-10-07,23268.741815946432,235685.32329816482,258954.06511411126
2020-10-08,23268.741815946432,235082.69515922142,258351.43697516786
2020-10-09,23268.741815946432,236481.41405637035,259750.1558723168
2020-10-12,23268.741815946432,241974.83468820143,265243.57650414784
2020-10-13,23268.741815946432,242369.10833548073,265637.85015142715
2020-10-14,23268.741815946432,244806.01812530035,268074.75994124677
2020-10-15,23268.741815946432,241293.94581959414,264562.68763554055
